"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R12H07","X400x429L-1m1_inference.xml",0.550489367489278,0.13406567615275,0.86593432384725,-0.482965747451988,0.00077838565224931,-1.7188270054481e-07,222,1628
"R12H07","X402x429-2m1_inference.xml",0.761884781760771,0.474530592558791,0.525469407441209,0.362904619766129,-0.00144377913186367,8.45138638399978e-07,174,1698
"R12H07","X402x429-2m2_inference.xml",0.373299561961149,0.608886436340123,0.391113563659877,-0.472785092269527,0.00178460833993895,-1.02585888350656e-06,104,1814
"R12H07","X402x429-2m3_inference.xml",0.658128135067315,0.812980030593369,0.187019969406631,-0.0212437443604164,0.000116236134715367,-2.17056955341278e-07,122,1792
"R12H07","Y2x59-2_inference.xml",0.318111460053898,0.820550403756615,0.179449596243385,1.66651674929078,-0.00322910592550934,1.74287015277683e-06,108,1682
"R12H07","Y2x59-4_inference.xml",0.141877148225887,0.356354771424992,0.643645228575008,0.498798210095195,-0.00200277456990645,1.18541499078454e-06,74,1819
"R23D05","X401x432-2m1_inference.xml",0.347594172768858,0.885484199681066,0.114515800318934,0.97821353025727,-0.00200032852614182,8.82687010654943e-07,68,1732
"R23D05","X401x432L-3m1_inference.xml",0.0194445406421971,0.631406785720697,0.368593214279303,-0.754500194158762,0.00260882959605492,-1.53723395102452e-06,50,1842
"R23D05","X402x432-1m1_inference.xml",0.181616253016804,0.613026386426342,0.386973613573658,2.27739248406805,-0.00492669335716643,2.47117108475369e-06,391,1664
"R23D05","X402x432-2m2_inference.xml",0.866973540447069,0.367320461250812,0.632679538749188,-0.195237768639701,0.00100295112138457,-5.20487540977485e-07,226,1616
"R23D05","X402x432-2m3_inference.xml",0.752258961777947,0.428262139477092,0.571737860522908,0.270114395540087,-0.000855770754236207,4.96900226750245e-07,96,1849
"R23D05","X403x432-5m1_inference.xml",0.375932567977455,0.809213568220273,0.190786431779727,-0.282472461760745,0.00111851875352876,-8.21306116369903e-07,97,1702
"R23D05","Y2x20-2_inference.xml",0.630226870071744,0.778917589116609,0.221082410883391,0.431788375278319,-0.00112449504841096,4.94793966857214e-07,118,1776
"R23D05","Y2x20-3_inference.xml",0.113114192940613,0.739499922422929,0.260500077577071,1.77882076335649,-0.00482143722349799,2.7775888244848e-06,240,1486
"R23D05","Y2x20-4_inference.xml",0.148197587734925,0.0271392717659187,0.972860728234081,-0.965114015809624,0.00133279769315942,-4.04375344974367e-07,82,1741
"R23D05","Y2x20-5__inference.xml",0.172868320928782,0.110332999379589,0.889667000620411,-0.727463086981663,0.0016784124962083,-8.00763015491131e-07,134,1712
"R23D05","Y2x20-6__inference.xml",0.409618574810633,0.714420886364978,0.285579113635022,-0.615263753959994,0.00211623303962053,-1.28842873521e-06,136,1754
"R24D03","X402x433L-2m2_inference.xml",0.141721296591919,0.803427769404788,0.196572230595212,-1.60962738143368,0.00422642664754698,-2.53812851446446e-06,364,1550
"R24D03","X403x433-3m1_inference.xml",0.876597021651469,0.457746302304633,0.542253697695367,0.199017261072174,-0.000521810159642771,3.16873619464928e-07,124,1738
"R24D03","X403x433-5m1_inference.xml",0.9405995911071,0.592920098757655,0.407079901242345,0.41566989175576,-0.000495733077640866,2.41899882334971e-07,83,1852
"R24D03","X403x433L-2m1_inference.xml",0.970141785583778,0.407976027449429,0.592023972550571,-0.113476860578645,-8.34926927677607e-05,8.16297669683002e-08,250,1556
"R24D03","Y2x49-1_inference.xml",0.616238647875602,0.749717149787026,0.250282850212974,0.109969204094906,0.00162254545031932,-1.18460727092423e-06,148,1754
"R24D03","Y2x49-3_inference.xml",0.787330483664807,0.341768439731069,0.658231560268931,-1.03582743873465,0.00245862552173194,-1.38865719306801e-06,262,1434
"R24D03","Y2x49-4_inference.xml",0.0798142350437413,0.978628274673332,0.0213717253266679,0.951613281261916,-0.00132887120310726,5.03388677810898e-07,72,1836
"R24D03","Y2x49G-1_inference.xml",0.90670803965884,0.672525713644794,0.327474286355206,0.137193809384979,-0.000291221834799533,7.07863163691229e-08,92,1784
"R24D03","Y2x49G-2_inference.xml",0.113656368676916,0.409924438256653,0.590075561743347,0.503099396521578,-0.00181628105014324,9.60020090297958e-07,217,1841
"R26G07","X400x434L-1m1_inference.xml",0.74670870246406,0.709640900444729,0.290359099555271,-0.355186124300996,0.000581138629155141,-4.18147071959756e-07,136,1782
"R26G07","X401x434-3m1_inference.xml",0.716418854370372,0.36608751138117,0.63391248861883,-0.516066632946892,0.0015409100038582,-8.15073596116973e-07,168,1678
"R26G07","X402x434-1m1_inference.xml",0.343837131599711,0.891560818969474,0.108439181030526,0.808384722142686,-0.00109278785912371,4.57764501987337e-07,174,1774
"R26G07","Y2x66-10_inference.xml",0.798057212550286,0.710505244099618,0.289494755900382,0.134564945839535,0.000281950752843574,-2.14111993270785e-07,151,1786
"R26G07","Y2x66-2_inference.xml",0.706093015075337,0.676827533692505,0.323172466307495,-0.217866899641517,0.00108262930947934,-6.83448677040997e-07,175,1708
"R26G07","Y2x66-3_inference.xml",0.488922776152958,0.864905019055482,0.135094980944518,0.581834125142495,-0.00109339179059875,4.3400675880557e-07,96,1728
"R26G07","Y2x66-6_inference.xml",0.0290117597118982,0.55584960403478,0.44415039596522,1.46743498715647,-0.0037658588733802,2.00616905847602e-06,176,1794
