"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R65A10","Y74-2x1_inference.xml",0.355584222507296,0.284828640613167,0.715171359386833,-0.415982808303503,0.00145407427332156,-7.42120356002993e-07,56,1842
"R65A10","Y74-3x1_inference.xml",0.683406352534787,0.49589905533336,0.50410094466664,-0.258374581383668,0.00100486505649507,-5.32488439227276e-07,118,1852
"R65A10","Y74-4x1_inference.xml",0.158197981897153,0.180857788344396,0.819142211655604,-0.56981762407421,0.00128628104162341,-6.31431989976115e-07,81,1836
"R65A10","Y74-5x1_inference.xml",0.677923082306265,0.702861003278679,0.297138996721321,-0.400761292405169,0.00171801993409717,-1.10212676468689e-06,292,1616
"R65A10","Y74G-2x1_inference.xml",0.48818514312187,0.533197139394091,0.466802860605909,-0.358969416192203,0.00113499659769707,-6.28084064559904e-07,127,1798
"R65A10","Y74G-3x1_inference.xml",0.156233778177476,0.0249829588126901,0.97501704118731,-0.483382378760894,0.000579456721537392,-8.39818885279786e-08,106,1822
"R65E02","X458-1x402_inference.xml",0.244864264659597,0.87510317722281,0.12489682277719,-1.1142675193467,0.00314450300820849,-2.18169888293094e-06,286,1659
"R65E02","Y84-1x1_inference.xml",0.128902309053213,0.876830701883111,0.123169298116889,-0.372050231448288,0.00137386568433425,-8.94315718552507e-07,97,1811
"R65E02","Y84-2x1_inference.xml",0.734143888211624,0.778744125278402,0.221255874721598,0.315574617584948,-0.000405537916076022,1.3257180694732e-07,21,1826
"R65E02","Y84-3x1_inference.xml",0.243673807594414,0.0852835167134165,0.914716483286584,-0.267728938090077,0.000974353231501203,-4.19645955747392e-07,58,1826
"R65E02","Y84-4x1_inference.xml",0.426394535903909,0.231522322734331,0.768477677265669,-0.483675351965891,0.00115879574943056,-5.65512083814816e-07,43,1823
"R65E02","Y84-5x1_inference.xml",0.266112669805302,0.947853818655777,0.0521461813442234,0.318065006975862,-4.28962175042038e-05,-2.43992316428027e-07,96,1800
"R65E02","Y84-6x1_inference.xml",0.964001433508972,0.402833241620095,0.597166758379905,0.0576090074963396,-7.56573547421991e-05,7.01823256418383e-08,102,1830
"R67C09","A21-2x102_inference.xml",0.0631659999646497,0.913618312118476,0.0863816878815239,1.76903668276899,-0.00388728730607367,1.78814730957325e-06,182,1806
"R67C09","A21-5x102_inference.xml",0.275970500661732,0.914726095953989,0.0852739040460114,0.884332006059263,-0.00170781556121177,7.15999766024976e-07,208,1734
"R67C09","A21-8x102_inference.xml",0.338026555911401,0.164491258649555,0.835508741350445,0.650040085537742,-0.00170119372961574,1.10374869888362e-06,183,1750
"R67C09","X459-2x402_inference.xml",0.486657320995941,0.741119201877079,0.258880798122921,0.777614261937759,-0.00180399883938671,1.23899090536508e-06,86,1296
"R67C09","X459-3x402_inference.xml",0.980937802751235,0.468516424824152,0.531483575175848,-0.00122440084869996,0.000443807846266107,-3.76818369443747e-07,80,1128
"R67C09","X459L-1x402_inference.xml",0.672706543047776,0.204882385760979,0.795117614239021,0.358973229134671,-0.000564166609869934,1.07443089182822e-06,68,1046
"R67C09","Y72-1x1_inference.xml",0.15950938429343,0.287052270490964,0.712947729509036,-1.2038018678907,0.00271642055654708,-1.35797273585784e-06,154,1832
"R67C09","Y72-2x1_inference.xml",0.972343157526009,0.445555374250258,0.554444625749742,-0.116132417770819,0.00028032115011672,-1.33511648732517e-07,156,1810
"R67C09","Y72-3x1_inference.xml",0.0513806920643476,0.0705748598059919,0.929425140194008,-0.614939132847442,0.00170831682650076,-8.24331019075969e-07,72,1806
"R67C09","Y72-6x1_inference.xml",0.715214636785341,0.342909030274725,0.657090969725275,0.291008386210582,-0.000780077782787199,4.70434009320941e-07,148,1833
"R69C04","A22-2x102_inference.xml",0.789765243741146,0.633943590181266,0.366056409818734,-0.0922661832788708,0.000688344654106562,-4.42842842655248e-07,155,1725
"R69C04","A22-4x102_inference.xml",0.676263630490582,0.31107864232789,0.68892135767211,-0.437648469007766,0.00161343628469785,-8.36960703577266e-07,206,1606
"R69C04","A22-8x102_inference.xml",0.0564785603118001,0.497908312187569,0.502091687812431,0.757829754242949,-0.00252444198751043,1.47041617708509e-06,132,1718
"R69C04","Y76-1x1_inference.xml",0.518155052572004,0.728650730342625,0.271349269657375,-0.254039674840356,0.000862715330258661,-6.00597877726519e-07,40,1786
"R69C04","Y76-3x1_inference.xml",0.549741249479967,0.540005902443596,0.459994097556404,0.345991896431433,-0.000937043452967934,5.30893016187734e-07,52,1798
"R69C04","Y76-5x1_inference.xml",0.686019538833961,0.789333656004493,0.210666343995507,-0.0311862712405852,0.000174548103693989,-1.95636171875526e-07,54,1826
